	dme	ncbi	ko	pathway	pathname
23580	Dmel_CG5974	NP_001263008	K04730	map05162	Measles
23581	Dmel_CG5974	NP_001263008	K04730	map05168	Herpes simplex virus 1 infection
23582	Dmel_CG5974	NP_001263008	K04730	map05169	Epstein-Barr virus infection
23583	Dmel_CG5974	NP_001263008	K04730	map05170	Human immunodeficiency virus 1 infection
23584	Dmel_CG5974	NP_001263008	K04730	map05171	Coronavirus disease - COVID-19
23585	Dmel_CG5974	NP_001263008	K04730	map05417	Lipid and atherosclerosis
23586	Dmel_CG5976	NP_788550	K00683		
23587	Dmel_CG5977	NP_651206	K13254		
23588	Dmel_CG5978	NP_648245	K24796		
23589	Dmel_CG5983	NP_001033902	K01768	map00230	Purine metabolism
23590	Dmel_CG5983	NP_001033902	K01768	map01100	
23591	Dmel_CG5983	NP_001033902	K01768	map02025	Biofilm formation - Pseudomonas aeruginosa
23592	Dmel_CG5983	NP_001033902	K01768	map04113	Meiosis - yeast
23593	Dmel_CG5983	NP_001033902	K01768	map04213	Longevity regulating pathway - multiple species
23594	Dmel_CG5984	NP_651548	K04437	map04010	MAPK signaling pathway
23595	Dmel_CG5984	NP_651548	K04437	map04510	Focal adhesion
23596	Dmel_CG5984	NP_651548	K04437	map05132	Salmonella infection
23597	Dmel_CG5984	NP_651548	K04437	map05205	Proteoglycans in cancer
23598	Dmel_CG5986	NP_001262899	K25059		
23599	Dmel_CG5987	NP_651549	K16582		
23600	Dmel_CG5988	NP_001356882	K16689	map04391	Hippo signaling pathway - fly
23601	Dmel_CG5988	NP_001356882	K16689	map04630	JAK-STAT signaling pathway
23602	Dmel_CG5989	NP_001261593			
23603	Dmel_CG5991	NP_651208	K01613	map00564	Glycerophospholipid metabolism
23604	Dmel_CG5991	NP_651208	K01613	map01100	
23605	Dmel_CG5991	NP_651208	K01613	map01110	Biosynthesis of secondary metabolites
23606	Dmel_CG5992	NP_524130	K19572	map00230	Purine metabolism
23607	Dmel_CG5992	NP_524130	K19572	map01100	
23608	Dmel_CG5992	NP_524130	K19572	map01232	Nucleotide metabolism
23609	Dmel_CG5993	NP_001097015	K16689	map04391	Hippo signaling pathway - fly
23610	Dmel_CG5993	NP_001097015	K16689	map04630	JAK-STAT signaling pathway
23611	Dmel_CG5994	NP_648241	K15182	map03250	Viral life cycle - HIV-1
23612	Dmel_CG5996	NP_609802	K04967	map04360	Axon guidance
23613	Dmel_CG5996	NP_609802	K04967	map04745	Phototransduction - fly
23614	Dmel_CG5996	NP_609802	K04967	map04929	GnRH secretion
23615	Dmel_CG5998	NP_649006	K19572	map00230	Purine metabolism
23616	Dmel_CG5998	NP_649006	K19572	map01100	
23617	Dmel_CG5998	NP_649006	K19572	map01232	Nucleotide metabolism
23618	Dmel_CG5999	NP_650229	K00699	map00040	Pentose and glucuronate interconversions
23619	Dmel_CG5999	NP_650229	K00699	map00053	Ascorbate and aldarate metabolism
23620	Dmel_CG5999	NP_650229	K00699	map00140	Steroid hormone biosynthesis
23621	Dmel_CG5999	NP_650229	K00699	map00830	Retinol metabolism
23622	Dmel_CG5999	NP_650229	K00699	map00860	Porphyrin metabolism
23623	Dmel_CG5999	NP_650229	K00699	map00980	Metabolism of xenobiotics by cytochrome P450
23624	Dmel_CG5999	NP_650229	K00699	map00982	Drug metabolism - cytochrome P450
23625	Dmel_CG5999	NP_650229	K00699	map00983	Drug metabolism - other enzymes
23626	Dmel_CG5999	NP_650229	K00699	map01100	
23627	Dmel_CG5999	NP_650229	K00699	map01110	Biosynthesis of secondary metabolites
23628	Dmel_CG5999	NP_650229	K00699	map01240	Biosynthesis of cofactors
23629	Dmel_CG5999	NP_650229	K00699	map04976	Bile secretion
23630	Dmel_CG5999	NP_650229	K00699	map05204	Chemical carcinogenesis - DNA adducts
23631	Dmel_CG5999	NP_650229	K00699	map05207	Chemical carcinogenesis - receptor activation
23632	Dmel_CG6000	NP_001287495			
23633	Dmel_CG6004	NP_648504			
23634	Dmel_CG6005	NP_001287400			
23635	Dmel_CG6006	NP_001097812			
23636	Dmel_CG6007	NP_650775	K02433	map00970	Aminoacyl-tRNA biosynthesis
23637	Dmel_CG6007	NP_650775	K02433	map01100	
23638	Dmel_CG6008	NP_650774	K11351	map00190	Oxidative phosphorylation
23639	Dmel_CG6008	NP_650774	K11351	map01100	
23640	Dmel_CG6008	NP_650774	K11351	map04714	Thermogenesis
23641	Dmel_CG6008	NP_650774	K11351	map04723	Retrograde endocannabinoid signaling
23642	Dmel_CG6008	NP_650774	K11351	map04932	Non-alcoholic fatty liver disease
23643	Dmel_CG6008	NP_650774	K11351	map05010	Alzheimer disease
23644	Dmel_CG6008	NP_650774	K11351	map05012	Parkinson disease
23645	Dmel_CG6008	NP_650774	K11351	map05014	Amyotrophic lateral sclerosis
23646	Dmel_CG6008	NP_650774	K11351	map05016	Huntington disease
23647	Dmel_CG6008	NP_650774	K11351	map05020	Prion disease
23648	Dmel_CG6008	NP_650774	K11351	map05022	Pathways of neurodegeneration - multiple diseases
23649	Dmel_CG6008	NP_650774	K11351	map05208	Chemical carcinogenesis - reactive oxygen species
23650	Dmel_CG6008	NP_650774	K11351	map05415	Diabetic cardiomyopathy
23651	Dmel_CG6009	NP_524400	K00286	map00330	Arginine and proline metabolism
23652	Dmel_CG6009	NP_524400	K00286	map01100	
23653	Dmel_CG6009	NP_524400	K00286	map01110	Biosynthesis of secondary metabolites
23654	Dmel_CG6009	NP_524400	K00286	map01230	Biosynthesis of amino acids
23655	Dmel_CG6011	NP_650776	K12817	map03040	Spliceosome
23656	Dmel_CG6012	NP_609817			
23657	Dmel_CG6013	NP_650777			
23658	Dmel_CG6014	NP_001246866			
23659	Dmel_CG6015	NP_651005	K12816	map03040	Spliceosome
23660	Dmel_CG6016	NP_001246300	K00993	map00440	Phosphonate and phosphinate metabolism
23661	Dmel_CG6016	NP_001246300	K00993	map00564	Glycerophospholipid metabolism
23662	Dmel_CG6016	NP_001246300	K00993	map00565	Ether lipid metabolism
23663	Dmel_CG6016	NP_001246300	K00993	map01100	
23664	Dmel_CG6016	NP_001246300	K00993	map01110	Biosynthesis of secondary metabolites
23665	Dmel_CG6017	NP_001261911	K20032		
23666	Dmel_CG6018	NP_611678			
23667	Dmel_CG6019	NP_524333	K02349		
23668	Dmel_CG6020	NP_001262116	K03953	map00190	Oxidative phosphorylation
23669	Dmel_CG6020	NP_001262116	K03953	map01100	
23670	Dmel_CG6020	NP_001262116	K03953	map04714	Thermogenesis
23671	Dmel_CG6020	NP_001262116	K03953	map04723	Retrograde endocannabinoid signaling
23672	Dmel_CG6020	NP_001262116	K03953	map04932	Non-alcoholic fatty liver disease
23673	Dmel_CG6020	NP_001262116	K03953	map05010	Alzheimer disease
23674	Dmel_CG6020	NP_001262116	K03953	map05012	Parkinson disease
23675	Dmel_CG6020	NP_001262116	K03953	map05014	Amyotrophic lateral sclerosis
23676	Dmel_CG6020	NP_001262116	K03953	map05016	Huntington disease
23677	Dmel_CG6020	NP_001262116	K03953	map05020	Prion disease
23678	Dmel_CG6020	NP_001262116	K03953	map05022	Pathways of neurodegeneration - multiple diseases
23679	Dmel_CG6020	NP_001262116	K03953	map05208	Chemical carcinogenesis - reactive oxygen species
23680	Dmel_CG6020	NP_001262116	K03953	map05415	Diabetic cardiomyopathy
23681	Dmel_CG6022	NP_001262820	K01764	map00860	Porphyrin metabolism
23682	Dmel_CG6022	NP_001262820	K01764	map01100	
23683	Dmel_CG6023	NP_573285			
23684	Dmel_CG6024	NP_001097587			
23685	Dmel_CG6025	NP_524098	K07942		
23686	Dmel_CG6026	NP_650778			
23687	Dmel_CG6027	NP_001247191	K08287		
23688	Dmel_CG6028	NP_651002			
23689	Dmel_CG6030	NP_001287401	K02138	map00190	Oxidative phosphorylation
23690	Dmel_CG6030	NP_001287401	K02138	map01100	
23691	Dmel_CG6030	NP_001287401	K02138	map04714	Thermogenesis
23692	Dmel_CG6030	NP_001287401	K02138	map05010	Alzheimer disease
23693	Dmel_CG6030	NP_001287401	K02138	map05012	Parkinson disease
23694	Dmel_CG6030	NP_001287401	K02138	map05014	Amyotrophic lateral sclerosis
23695	Dmel_CG6030	NP_001287401	K02138	map05016	Huntington disease
23696	Dmel_CG6030	NP_001287401	K02138	map05020	Prion disease
23697	Dmel_CG6030	NP_001287401	K02138	map05022	Pathways of neurodegeneration - multiple diseases
23698	Dmel_CG6030	NP_001287401	K02138	map05208	Chemical carcinogenesis - reactive oxygen species
23699	Dmel_CG6030	NP_001287401	K02138	map05415	Diabetic cardiomyopathy
23700	Dmel_CG6033	NP_476858	K04364	map01521	EGFR tyrosine kinase inhibitor resistance
23701	Dmel_CG6033	NP_476858	K04364	map01522	Endocrine resistance
23702	Dmel_CG6033	NP_476858	K04364	map04010	MAPK signaling pathway
23703	Dmel_CG6033	NP_476858	K04364	map04012	ErbB signaling pathway
23704	Dmel_CG6033	NP_476858	K04364	map04013	MAPK signaling pathway - fly
23705	Dmel_CG6033	NP_476858	K04364	map04014	Ras signaling pathway
23706	Dmel_CG6033	NP_476858	K04364	map04062	Chemokine signaling pathway
23707	Dmel_CG6033	NP_476858	K04364	map04068	FoxO signaling pathway
23708	Dmel_CG6033	NP_476858	K04364	map04072	Phospholipase D signaling pathway
23709	Dmel_CG6033	NP_476858	K04364	map04150	mTOR signaling pathway
23710	Dmel_CG6033	NP_476858	K04364	map04151	PI3K-Akt signaling pathway
23711	Dmel_CG6033	NP_476858	K04364	map04320	Dorso-ventral axis formation
23712	Dmel_CG6033	NP_476858	K04364	map04380	Osteoclast differentiation
23713	Dmel_CG6033	NP_476858	K04364	map04510	Focal adhesion
23714	Dmel_CG6033	NP_476858	K04364	map04540	Gap junction
23715	Dmel_CG6033	NP_476858	K04364	map04550	Signaling pathways regulating pluripotency of stem cells
23716	Dmel_CG6033	NP_476858	K04364	map04630	JAK-STAT signaling pathway
23717	Dmel_CG6033	NP_476858	K04364	map04650	Natural killer cell mediated cytotoxicity
23718	Dmel_CG6033	NP_476858	K04364	map04660	T cell receptor signaling pathway
23719	Dmel_CG6033	NP_476858	K04364	map04662	B cell receptor signaling pathway
23720	Dmel_CG6033	NP_476858	K04364	map04664	Fc epsilon RI signaling pathway
23721	Dmel_CG6033	NP_476858	K04364	map04714	Thermogenesis
23722	Dmel_CG6033	NP_476858	K04364	map04722	Neurotrophin signaling pathway
23723	Dmel_CG6033	NP_476858	K04364	map04910	Insulin signaling pathway
23724	Dmel_CG6033	NP_476858	K04364	map04912	GnRH signaling pathway
23725	Dmel_CG6033	NP_476858	K04364	map04915	Estrogen signaling pathway
23726	Dmel_CG6033	NP_476858	K04364	map04917	Prolactin signaling pathway
23727	Dmel_CG6033	NP_476858	K04364	map04926	Relaxin signaling pathway
23728	Dmel_CG6033	NP_476858	K04364	map04935	Growth hormone synthesis, secretion and action
23729	Dmel_CG6033	NP_476858	K04364	map05034	Alcoholism
23730	Dmel_CG6033	NP_476858	K04364	map05160	Hepatitis C
23731	Dmel_CG6033	NP_476858	K04364	map05161	Hepatitis B
23732	Dmel_CG6033	NP_476858	K04364	map05163	Human cytomegalovirus infection
23733	Dmel_CG6033	NP_476858	K04364	map05165	Human papillomavirus infection
23734	Dmel_CG6033	NP_476858	K04364	map05200	Pathways in cancer
23735	Dmel_CG6033	NP_476858	K04364	map05203	Viral carcinogenesis
23736	Dmel_CG6033	NP_476858	K04364	map05205	Proteoglycans in cancer
23737	Dmel_CG6033	NP_476858	K04364	map05206	MicroRNAs in cancer
23738	Dmel_CG6033	NP_476858	K04364	map05207	Chemical carcinogenesis - receptor activation
23739	Dmel_CG6033	NP_476858	K04364	map05208	Chemical carcinogenesis - reactive oxygen species
23740	Dmel_CG6033	NP_476858	K04364	map05210	Colorectal cancer
23741	Dmel_CG6033	NP_476858	K04364	map05211	Renal cell carcinoma
23742	Dmel_CG6033	NP_476858	K04364	map05213	Endometrial cancer
23743	Dmel_CG6033	NP_476858	K04364	map05214	Glioma
23744	Dmel_CG6033	NP_476858	K04364	map05215	Prostate cancer
23745	Dmel_CG6033	NP_476858	K04364	map05220	Chronic myeloid leukemia
23746	Dmel_CG6033	NP_476858	K04364	map05221	Acute myeloid leukemia
23747	Dmel_CG6033	NP_476858	K04364	map05223	Non-small cell lung cancer
23748	Dmel_CG6033	NP_476858	K04364	map05224	Breast cancer
23749	Dmel_CG6033	NP_476858	K04364	map05225	Hepatocellular carcinoma
23750	Dmel_CG6033	NP_476858	K04364	map05226	Gastric cancer
23751	Dmel_CG6033	NP_476858	K04364	map05231	Choline metabolism in cancer
23752	Dmel_CG6034	NP_649005			
23753	Dmel_CG6036	NP_651472	K04461	map04010	MAPK signaling pathway
23754	Dmel_CG6036	NP_651472	K04461	map04013	MAPK signaling pathway - fly
23755	Dmel_CG6038	NP_648500			
23756	Dmel_CG6040	NP_650781			
23757	Dmel_CG6041	NP_572281			
23758	Dmel_CG6042	NP_650783	K15004		
23759	Dmel_CG6044	NP_001163252			
23760	Dmel_CG6045	NP_001303439	K00106	map00230	Purine metabolism
23761	Dmel_CG6045	NP_001303439	K00106	map00232	Caffeine metabolism
23762	Dmel_CG6045	NP_001303439	K00106	map00983	Drug metabolism - other enzymes
23763	Dmel_CG6045	NP_001303439	K00106	map01100	
23764	Dmel_CG6045	NP_001303439	K00106	map01110	Biosynthesis of secondary metabolites
23765	Dmel_CG6045	NP_001303439	K00106	map01120	Microbial metabolism in diverse environments
23766	Dmel_CG6045	NP_001303439	K00106	map01232	Nucleotide metabolism
23767	Dmel_CG6045	NP_001303439	K00106	map04146	Peroxisome
23768	Dmel_CG6046	NP_001303440	K14324	map03013	Nucleocytoplasmic transport
23769	Dmel_CG6046	NP_001303440	K14324	map03015	mRNA surveillance pathway
23770	Dmel_CG6048	NP_572282			
23771	Dmel_CG6049	NP_649313	K13093		
23772	Dmel_CG6050	NP_001163144	K02358	map04626	Plant-pathogen interaction
23773	Dmel_CG6051	NP_001097943	K24780		
23774	Dmel_CG6052	NP_649002	K05643	map02010	ABC transporters
23775	Dmel_CG6053	NP_001261723	K11143	map04814	Motor proteins
23776	Dmel_CG6053	NP_001261723	K11143	map05014	Amyotrophic lateral sclerosis
23777	Dmel_CG6053	NP_001261723	K11143	map05016	Huntington disease
23778	Dmel_CG6053	NP_001261723	K11143	map05022	Pathways of neurodegeneration - multiple diseases
23779	Dmel_CG6054	NP_536750	K06229	map04340	Hedgehog signaling pathway
23780	Dmel_CG6054	NP_536750	K06229	map04341	Hedgehog signaling pathway - fly
23781	Dmel_CG6054	NP_536750	K06229	map05200	Pathways in cancer
23782	Dmel_CG6054	NP_536750	K06229	map05217	Basal cell carcinoma
23783	Dmel_CG6055	NP_001260199			
23784	Dmel_CG6056	NP_650961	K11827	map04144	Endocytosis
23785	Dmel_CG6056	NP_650961	K11827	map04721	Synaptic vesicle cycle
23786	Dmel_CG6056	NP_650961	K11827	map04961	Endocrine and other factor-regulated calcium reabsorption
23787	Dmel_CG6056	NP_650961	K11827	map05016	Huntington disease
23788	Dmel_CG6057	NP_651211	K06636	map04110	Cell cycle
23789	Dmel_CG6057	NP_651211	K06636	map04111	Cell cycle - yeast
23790	Dmel_CG6057	NP_651211	K06636	map04113	Meiosis - yeast
23791	Dmel_CG6057	NP_651211	K06636	map04114	Oocyte meiosis
23792	Dmel_CG6058	NP_001287541	K01623	map00010	Glycolysis / Gluconeogenesis
23793	Dmel_CG6058	NP_001287541	K01623	map00030	Pentose phosphate pathway
23794	Dmel_CG6058	NP_001287541	K01623	map00051	Fructose and mannose metabolism
23795	Dmel_CG6058	NP_001287541	K01623	map00680	Methane metabolism
23796	Dmel_CG6058	NP_001287541	K01623	map00710	Carbon fixation by Calvin cycle
23797	Dmel_CG6058	NP_001287541	K01623	map01100	
23798	Dmel_CG6058	NP_001287541	K01623	map01110	Biosynthesis of secondary metabolites
23799	Dmel_CG6058	NP_001287541	K01623	map01120	Microbial metabolism in diverse environments
23800	Dmel_CG6058	NP_001287541	K01623	map01200	Carbon metabolism
23801	Dmel_CG6058	NP_001287541	K01623	map01230	Biosynthesis of amino acids
23802	Dmel_CG6058	NP_001287541	K01623	map04066	HIF-1 signaling pathway
23803	Dmel_CG6059	NP_651541			
23804	Dmel_CG6061	NP_610879	K21776	map04218	Cellular senescence
23805	Dmel_CG6064	NP_001261997	K16335		
23806	Dmel_CG6066	NP_651538	K25931		
23807	Dmel_CG6067	NP_572283			
23808	Dmel_CG6070	NP_001287555	K13780	map04150	mTOR signaling pathway
23809	Dmel_CG6070	NP_001287555	K13780	map05230	Central carbon metabolism in cancer
23810	Dmel_CG6071	NP_648488			
23811	Dmel_CG6072	NP_001287361			
23812	Dmel_CG6073	NP_001247313			
23813	Dmel_CG6074	NP_651535	K01672	map00910	Nitrogen metabolism
23814	Dmel_CG6074	NP_651535	K01672	map01100	
23815	Dmel_CG6081	NP_608911	K15005		
23816	Dmel_CG6083	NP_648485	K00011	map00040	Pentose and glucuronate interconversions
23817	Dmel_CG6083	NP_648485	K00011	map00051	Fructose and mannose metabolism
23818	Dmel_CG6083	NP_648485	K00011	map00052	Galactose metabolism
23819	Dmel_CG6083	NP_648485	K00011	map00561	Glycerolipid metabolism
23820	Dmel_CG6083	NP_648485	K00011	map00790	Folate biosynthesis
23821	Dmel_CG6083	NP_648485	K00011	map01100	
23822	Dmel_CG6084	NP_001261716	K00011	map00040	Pentose and glucuronate interconversions
23823	Dmel_CG6084	NP_001261716	K00011	map00051	Fructose and mannose metabolism
23824	Dmel_CG6084	NP_001261716	K00011	map00052	Galactose metabolism
23825	Dmel_CG6084	NP_001261716	K00011	map00561	Glycerolipid metabolism
23826	Dmel_CG6084	NP_001261716	K00011	map00790	Folate biosynthesis
23827	Dmel_CG6084	NP_001261716	K00011	map01100	
23828	Dmel_CG6090	NP_001189295	K02915	map03010	Ribosome
23829	Dmel_CG6090	NP_001189295	K02915	map05171	Coronavirus disease - COVID-19
23830	Dmel_CG6091	NP_001163417	K12655	map04622	RIG-I-like receptor signaling pathway
23831	Dmel_CG6092	NP_651456	K13800	map00240	Pyrimidine metabolism
23832	Dmel_CG6092	NP_651456	K13800	map00983	Drug metabolism - other enzymes
23833	Dmel_CG6092	NP_651456	K13800	map01100	
23834	Dmel_CG6092	NP_651456	K13800	map01232	Nucleotide metabolism
23835	Dmel_CG6092	NP_651456	K13800	map01240	Biosynthesis of cofactors
23836	Dmel_CG6093	NP_524784	K10571	map04120	Ubiquitin mediated proteolysis
23837	Dmel_CG6094	NP_001260353	K15033		
23838	Dmel_CG6095	NP_651454	K19986		
23839	Dmel_CG6096	NP_524511	K09090		
23840	Dmel_CG6097	NP_524025	K00728	map00514	Other types of O-glycan biosynthesis
23841	Dmel_CG6097	NP_524025	K00728	map00515	Mannose type O-glycan biosynthesis
23842	Dmel_CG6097	NP_524025	K00728	map01100	
23843	Dmel_CG6098	NP_001260355	K10348		
23844	Dmel_CG6099	NP_524510			
23845	Dmel_CG6103	NP_001097017	K05870	map04022	cGMP-PKG signaling pathway
23846	Dmel_CG6103	NP_001097017	K05870	map04024	cAMP signaling pathway
23847	Dmel_CG6103	NP_001097017	K05870	map04148	Efferocytosis
23848	Dmel_CG6103	NP_001097017	K05870	map04151	PI3K-Akt signaling pathway
23849	Dmel_CG6103	NP_001097017	K05870	map04152	AMPK signaling pathway
23850	Dmel_CG6103	NP_001097017	K05870	map04211	Longevity regulating pathway
23851	Dmel_CG6103	NP_001097017	K05870	map04261	Adrenergic signaling in cardiomyocytes
23852	Dmel_CG6103	NP_001097017	K05870	map04380	Osteoclast differentiation
23853	Dmel_CG6103	NP_001097017	K05870	map04612	Antigen processing and presentation
23854	Dmel_CG6103	NP_001097017	K05870	map04668	TNF signaling pathway
23855	Dmel_CG6103	NP_001097017	K05870	map04710	Circadian rhythm
23856	Dmel_CG6103	NP_001097017	K05870	map04713	Circadian entrainment
23857	Dmel_CG6103	NP_001097017	K05870	map04714	Thermogenesis
23858	Dmel_CG6103	NP_001097017	K05870	map04725	Cholinergic synapse
23859	Dmel_CG6103	NP_001097017	K05870	map04728	Dopaminergic synapse
23860	Dmel_CG6103	NP_001097017	K05870	map04911	Insulin secretion
23861	Dmel_CG6103	NP_001097017	K05870	map04915	Estrogen signaling pathway
23862	Dmel_CG6103	NP_001097017	K05870	map04916	Melanogenesis
23863	Dmel_CG6103	NP_001097017	K05870	map04918	Thyroid hormone synthesis
23864	Dmel_CG6103	NP_001097017	K05870	map04922	Glucagon signaling pathway
23865	Dmel_CG6103	NP_001097017	K05870	map04924	Renin secretion
23866	Dmel_CG6103	NP_001097017	K05870	map04925	Aldosterone synthesis and secretion
23867	Dmel_CG6103	NP_001097017	K05870	map04926	Relaxin signaling pathway
23868	Dmel_CG6103	NP_001097017	K05870	map04927	Cortisol synthesis and secretion
23869	Dmel_CG6103	NP_001097017	K05870	map04928	Parathyroid hormone synthesis, secretion and action
23870	Dmel_CG6103	NP_001097017	K05870	map04931	Insulin resistance
23871	Dmel_CG6103	NP_001097017	K05870	map04934	Cushing syndrome
23872	Dmel_CG6103	NP_001097017	K05870	map04935	Growth hormone synthesis, secretion and action
23873	Dmel_CG6103	NP_001097017	K05870	map04962	Vasopressin-regulated water reabsorption
23874	Dmel_CG6103	NP_001097017	K05870	map05016	Huntington disease
23875	Dmel_CG6103	NP_001097017	K05870	map05020	Prion disease
23876	Dmel_CG6103	NP_001097017	K05870	map05030	Cocaine addiction
23877	Dmel_CG6103	NP_001097017	K05870	map05031	Amphetamine addiction
23878	Dmel_CG6103	NP_001097017	K05870	map05034	Alcoholism
23879	Dmel_CG6103	NP_001097017	K05870	map05152	Tuberculosis
23880	Dmel_CG6103	NP_001097017	K05870	map05161	Hepatitis B
23881	Dmel_CG6103	NP_001097017	K05870	map05163	Human cytomegalovirus infection
23882	Dmel_CG6103	NP_001097017	K05870	map05165	Human papillomavirus infection
23883	Dmel_CG6103	NP_001097017	K05870	map05166	Human T-cell leukemia virus 1 infection
23884	Dmel_CG6103	NP_001097017	K05870	map05167	Kaposi sarcoma-associated herpesvirus infection
23885	Dmel_CG6103	NP_001097017	K05870	map05203	Viral carcinogenesis
23886	Dmel_CG6103	NP_001097017	K05870	map05207	Chemical carcinogenesis - receptor activation
23887	Dmel_CG6103	NP_001097017	K05870	map05215	Prostate cancer
23888	Dmel_CG6104	NP_524508			
23889	Dmel_CG6105	NP_001036353	K02140	map00190	Oxidative phosphorylation
23890	Dmel_CG6105	NP_001036353	K02140	map01100	
23891	Dmel_CG6105	NP_001036353	K02140	map04714	Thermogenesis
23892	Dmel_CG6106	NP_001285403	K01466	map00230	Purine metabolism
23893	Dmel_CG6106	NP_001285403	K01466	map01100	
23894	Dmel_CG6106	NP_001285403	K01466	map01120	Microbial metabolism in diverse environments
