	dme	ncbi	ko	dmepathway	dmepathname
14154	Dmel_CG5224	NP_001286575	K00799	dme00983	Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)
14155	Dmel_CG5224	NP_001286575	K00799	dme01100	
14156	Dmel_CG5225	NP_650587			
14157	Dmel_CG5227	NP_001162630	K16353		
14158	Dmel_CG5229	NP_001245930	K11307		
14159	Dmel_CG5231	NP_524183	K03644	dme00785	Lipoic acid metabolism - Drosophila melanogaster (fruit fly)
14160	Dmel_CG5231	NP_524183	K03644	dme01100	
14161	Dmel_CG5231	NP_524183	K03644	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
14162	Dmel_CG5232	NP_650195	K05304	dme00520	Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)
14163	Dmel_CG5232	NP_650195	K05304	dme01100	
14164	Dmel_CG5232	NP_650195	K05304	dme01250	Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)
14165	Dmel_CG5235	NP_001261921			
14166	Dmel_CG5237	NP_001163652	K24014		
14167	Dmel_CG5241	NP_001261920	K08657		
14168	Dmel_CG5242	NP_524318	K17421		
14169	Dmel_CG5245	NP_650197			
14170	Dmel_CG5246	NP_650603			
14171	Dmel_CG5247	NP_536773	K10884	dme03450	Non-homologous end-joining - Drosophila melanogaster (fruit fly)
14172	Dmel_CG5248	NP_732773	K16449		
14173	Dmel_CG5249	NP_001261442	K24501		
14174	Dmel_CG5250	NP_650793			
14175	Dmel_CG5252	NP_001287284	K20224	dme03013	Nucleocytoplasmic transport - Drosophila melanogaster (fruit fly)
14176	Dmel_CG5254	NP_001284759	K15110		
14177	Dmel_CG5255	NP_650604			
14178	Dmel_CG5258	NP_001261849	K11129	dme03008	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)
14179	Dmel_CG5261	NP_001260193	K00627	dme00010	Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)
14180	Dmel_CG5261	NP_001260193	K00627	dme00020	Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)
14181	Dmel_CG5261	NP_001260193	K00627	dme00620	Pyruvate metabolism - Drosophila melanogaster (fruit fly)
14182	Dmel_CG5261	NP_001260193	K00627	dme00785	Lipoic acid metabolism - Drosophila melanogaster (fruit fly)
14183	Dmel_CG5261	NP_001260193	K00627	dme01100	
14184	Dmel_CG5261	NP_001260193	K00627	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
14185	Dmel_CG5261	NP_001260193	K00627	dme01210	2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)
14186	Dmel_CG5262	NP_001262109			
14187	Dmel_CG5263	NP_001137925	K27396		
14188	Dmel_CG5264	NP_732768	K09322		
14189	Dmel_CG5265	NP_650605	K00624	dme04146	Peroxisome - Drosophila melanogaster (fruit fly)
14190	Dmel_CG5266	NP_524328	K02726	dme03050	Proteasome - Drosophila melanogaster (fruit fly)
14191	Dmel_CG5267	NP_611154			
14192	Dmel_CG5268	NP_001287349	K17805		
14193	Dmel_CG5269	NP_001262726			
14194	Dmel_CG5270	NP_731570	K19027		
14195	Dmel_CG5271	NP_476778	K02977	dme03010	Ribosome - Drosophila melanogaster (fruit fly)
14196	Dmel_CG5271	NP_476778	K02977	dme04120	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)
14197	Dmel_CG5271	NP_476778	K02977	dme04137	Mitophagy - animal - Drosophila melanogaster (fruit fly)
14198	Dmel_CG5271	NP_476778	K02977	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
14199	Dmel_CG5272	NP_648726			
14200	Dmel_CG5273	NP_569857			
14201	Dmel_CG5274	NP_649222			
14202	Dmel_CG5276	NP_001287287	K12304	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
14203	Dmel_CG5276	NP_001287287	K12304	dme00240	Pyrimidine metabolism - Drosophila melanogaster (fruit fly)
14204	Dmel_CG5276	NP_001287287	K12304	dme01100	
14205	Dmel_CG5276	NP_001287287	K12304	dme01232	Nucleotide metabolism - Drosophila melanogaster (fruit fly)
14206	Dmel_CG5277	NP_001260347	K14842		
14207	Dmel_CG5278	NP_651063			
14208	Dmel_CG5279	NP_001285859	K04255		
14209	Dmel_CG5280	NP_648278			
14210	Dmel_CG5281	NP_650076			
14211	Dmel_CG5282	NP_649221			
14212	Dmel_CG5284	NP_001261922	K05012		
14213	Dmel_CG5285	NP_650609	K10800	dme03410	Base excision repair - Drosophila melanogaster (fruit fly)
14214	Dmel_CG5287	NP_609608	K01001	dme00510	N-Glycan biosynthesis - Drosophila melanogaster (fruit fly)
14215	Dmel_CG5287	NP_609608	K01001	dme01100	
14216	Dmel_CG5288	NP_001189074	K18674	dme00520	Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)
14217	Dmel_CG5288	NP_001189074	K18674	dme01100	
14218	Dmel_CG5288	NP_001189074	K18674	dme01250	Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)
14219	Dmel_CG5289	NP_001287493	K03062	dme03050	Proteasome - Drosophila melanogaster (fruit fly)
14220	Dmel_CG5290	NP_649026	K24935		
14221	Dmel_CG5292	NP_001262661	K15441		
14222	Dmel_CG5295	NP_001163445			
14223	Dmel_CG5300	NP_001162935	K24185	dme04814	Motor proteins - Drosophila melanogaster (fruit fly)
14224	Dmel_CG5303	NP_001286705			
14225	Dmel_CG5304	NP_620115	K08193		
14226	Dmel_CG5308	NP_650080			
14227	Dmel_CG5310	NP_572965	K00940	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
14228	Dmel_CG5310	NP_572965	K00940	dme00240	Pyrimidine metabolism - Drosophila melanogaster (fruit fly)
14229	Dmel_CG5310	NP_572965	K00940	dme00983	Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)
14230	Dmel_CG5310	NP_572965	K00940	dme01100	
14231	Dmel_CG5310	NP_572965	K00940	dme01232	Nucleotide metabolism - Drosophila melanogaster (fruit fly)
14232	Dmel_CG5310	NP_572965	K00940	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
14233	Dmel_CG5313	NP_609399	K10756	dme03030	DNA replication - Drosophila melanogaster (fruit fly)
14234	Dmel_CG5313	NP_609399	K10756	dme03410	Base excision repair - Drosophila melanogaster (fruit fly)
14235	Dmel_CG5313	NP_609399	K10756	dme03420	Nucleotide excision repair - Drosophila melanogaster (fruit fly)
14236	Dmel_CG5313	NP_609399	K10756	dme03430	Mismatch repair - Drosophila melanogaster (fruit fly)
14237	Dmel_CG5315	NP_001247239	K07297	dme04920	Adipocytokine signaling pathway - Drosophila melanogaster (fruit fly)
14238	Dmel_CG5316	NP_650805	K10863	dme03410	Base excision repair - Drosophila melanogaster (fruit fly)
14239	Dmel_CG5317	NP_001097151	K02937	dme03010	Ribosome - Drosophila melanogaster (fruit fly)
14240	Dmel_CG5320	NP_524470	K00261	dme00220	Arginine biosynthesis - Drosophila melanogaster (fruit fly)
14241	Dmel_CG5320	NP_524470	K00261	dme00250	Alanine, aspartate and glutamate metabolism - Drosophila melanogaster (fruit fly)
14242	Dmel_CG5320	NP_524470	K00261	dme00910	Nitrogen metabolism - Drosophila melanogaster (fruit fly)
14243	Dmel_CG5320	NP_524470	K00261	dme01100	
14244	Dmel_CG5320	NP_524470	K00261	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
14245	Dmel_CG5320	NP_524470	K00261	dme04217	Necroptosis - Drosophila melanogaster (fruit fly)
14246	Dmel_CG5321	NP_001285244	K00471	dme00310	Lysine degradation - Drosophila melanogaster (fruit fly)
14247	Dmel_CG5321	NP_001285244	K00471	dme01100	
14248	Dmel_CG5322	NP_001260350	K12311	dme00511	Other glycan degradation - Drosophila melanogaster (fruit fly)
14249	Dmel_CG5322	NP_001260350	K12311	dme04142	Lysosome - Drosophila melanogaster (fruit fly)
14250	Dmel_CG5323	NP_611346			
14251	Dmel_CG5325	NP_609547	K13337	dme04146	Peroxisome - Drosophila melanogaster (fruit fly)
14252	Dmel_CG5326	NP_651060			
14253	Dmel_CG5327	NP_725807			
14254	Dmel_CG5330	NP_001246485	K11279		
14255	Dmel_CG5333	NP_650205	K14801		
14256	Dmel_CG5334	NP_572969	K15687		
14257	Dmel_CG5335	NP_611349			
14258	Dmel_CG5336	NP_609548	K12366	dme04148	Efferocytosis - Drosophila melanogaster (fruit fly)
14259	Dmel_CG5337	NP_609403	K24797		
14260	Dmel_CG5338	NP_001262891	K02966	dme03010	Ribosome - Drosophila melanogaster (fruit fly)
14261	Dmel_CG5339	NP_611846			
14262	Dmel_CG5341	NP_611351	K06110		
14263	Dmel_CG5342	NP_650088			
14264	Dmel_CG5343	NP_609402	K25470		
14265	Dmel_CG5344	NP_650089	K19944		
14266	Dmel_CG5345	NP_001286578	K01758	dme00260	Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)
14267	Dmel_CG5345	NP_001286578	K01758	dme00270	Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)
14268	Dmel_CG5345	NP_001286578	K01758	dme00450	Selenocompound metabolism - Drosophila melanogaster (fruit fly)
14269	Dmel_CG5345	NP_001286578	K01758	dme00670	One carbon pool by folate - Drosophila melanogaster (fruit fly)
14270	Dmel_CG5345	NP_001286578	K01758	dme01100	
14271	Dmel_CG5345	NP_001286578	K01758	dme01230	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)
14272	Dmel_CG5346	NP_651058			
14273	Dmel_CG5347	NP_572970	K15687		
14274	Dmel_CG5348	NP_001246375	K13754		
14275	Dmel_CG5352	NP_001188780	K11086	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
14276	Dmel_CG5353	NP_001285868	K01868	dme00970	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)
14277	Dmel_CG5354	NP_001260348	K22371		
14278	Dmel_CG5355	NP_609397	K01322		
14279	Dmel_CG5358	NP_001262445	K05931		
14280	Dmel_CG5359	NP_001163579	K22866		
14281	Dmel_CG5360	NP_611803			
14282	Dmel_CG5361	NP_649978	K01077	dme00730	Thiamine metabolism - Drosophila melanogaster (fruit fly)
14283	Dmel_CG5361	NP_649978	K01077	dme00790	Folate biosynthesis - Drosophila melanogaster (fruit fly)
14284	Dmel_CG5361	NP_649978	K01077	dme01100	
14285	Dmel_CG5361	NP_649978	K01077	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
14286	Dmel_CG5362	NP_001285803	K00025	dme00020	Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)
14287	Dmel_CG5362	NP_001285803	K00025	dme00270	Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)
14288	Dmel_CG5362	NP_001285803	K00025	dme00620	Pyruvate metabolism - Drosophila melanogaster (fruit fly)
14289	Dmel_CG5362	NP_001285803	K00025	dme00630	Glyoxylate and dicarboxylate metabolism - Drosophila melanogaster (fruit fly)
14290	Dmel_CG5362	NP_001285803	K00025	dme01100	
14291	Dmel_CG5362	NP_001285803	K00025	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
14292	Dmel_CG5363	NP_476797	K02087	dme04110	Cell cycle - Drosophila melanogaster (fruit fly)
14293	Dmel_CG5363	NP_476797	K02087	dme04114	Oocyte meiosis - Drosophila melanogaster (fruit fly)
14294	Dmel_CG5363	NP_476797	K02087	dme04115	p53 signaling pathway - Drosophila melanogaster (fruit fly)
14295	Dmel_CG5363	NP_476797	K02087	dme04218	Cellular senescence - Drosophila melanogaster (fruit fly)
14296	Dmel_CG5363	NP_476797	K02087	dme04540	Gap junction - Drosophila melanogaster (fruit fly)
14297	Dmel_CG5363	NP_476797	K02087	dme04914	Progesterone-mediated oocyte maturation - Drosophila melanogaster (fruit fly)
14298	Dmel_CG5366	NP_001260333	K17263		
14299	Dmel_CG5367	NP_609387			
14300	Dmel_CG5370	NP_476974	K20008	dme04214	Apoptosis - fly - Drosophila melanogaster (fruit fly)
14301	Dmel_CG5370	NP_476974	K20008	dme04215	Apoptosis - multiple species - Drosophila melanogaster (fruit fly)
14302	Dmel_CG5371	NP_477027	K10807	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
14303	Dmel_CG5371	NP_477027	K10807	dme00240	Pyrimidine metabolism - Drosophila melanogaster (fruit fly)
14304	Dmel_CG5371	NP_477027	K10807	dme00480	Glutathione metabolism - Drosophila melanogaster (fruit fly)
14305	Dmel_CG5371	NP_477027	K10807	dme00983	Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)
14306	Dmel_CG5371	NP_477027	K10807	dme01100	
14307	Dmel_CG5371	NP_477027	K10807	dme01232	Nucleotide metabolism - Drosophila melanogaster (fruit fly)
14308	Dmel_CG5372	NP_611808			
14309	Dmel_CG5373	NP_477133	K00914	dme00562	Inositol phosphate metabolism - Drosophila melanogaster (fruit fly)
14310	Dmel_CG5373	NP_477133	K00914	dme01100	
14311	Dmel_CG5373	NP_477133	K00914	dme04070	Phosphatidylinositol signaling system - Drosophila melanogaster (fruit fly)
14312	Dmel_CG5373	NP_477133	K00914	dme04136	Autophagy - other - Drosophila melanogaster (fruit fly)
14313	Dmel_CG5373	NP_477133	K00914	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
14314	Dmel_CG5373	NP_477133	K00914	dme04145	Phagosome - Drosophila melanogaster (fruit fly)
14315	Dmel_CG5373	NP_477133	K00914	dme04371	Apelin signaling pathway - Drosophila melanogaster (fruit fly)
14316	Dmel_CG5374	NP_524450	K09493		
14317	Dmel_CG5375	NP_001097139			
14318	Dmel_CG5376	NP_651054			
14319	Dmel_CG5377	NP_651052	K18399		
14320	Dmel_CG5378	NP_651048	K03037	dme03050	Proteasome - Drosophila melanogaster (fruit fly)
14321	Dmel_CG5379	NP_001262833	K01672	dme00910	Nitrogen metabolism - Drosophila melanogaster (fruit fly)
14322	Dmel_CG5379	NP_001262833	K01672	dme01100	
14323	Dmel_CG5380	NP_001247237	K03025	dme03020	RNA polymerase - Drosophila melanogaster (fruit fly)
14324	Dmel_CG5380	NP_001247237	K03025	dme04623	Cytosolic DNA-sensing pathway - Drosophila melanogaster (fruit fly)
14325	Dmel_CG5381	NP_001260322			
14326	Dmel_CG5382	NP_732721			
14327	Dmel_CG5383	NP_651026	K11323		
14328	Dmel_CG5384	NP_001260321	K11843		
14329	Dmel_CG5385	NP_609376			
14330	Dmel_CG5386	NP_651023			
14331	Dmel_CG5387	NP_001260320	K11716		
14332	Dmel_CG5388	NP_001287462			
14333	Dmel_CG5389	NP_648836	K02133	dme00190	Oxidative phosphorylation - Drosophila melanogaster (fruit fly)
14334	Dmel_CG5389	NP_648836	K02133	dme01100	
14335	Dmel_CG5390	NP_001285802			
14336	Dmel_CG5391	NP_651021			
14337	Dmel_CG5392	NP_001261853	K17461		
14338	Dmel_CG5393	NP_001261153	K22255		
14339	Dmel_CG5394	NP_524471	K14163	dme00860	Porphyrin metabolism - Drosophila melanogaster (fruit fly)
14340	Dmel_CG5394	NP_524471	K14163	dme00970	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)
14341	Dmel_CG5394	NP_524471	K14163	dme01100	
14342	Dmel_CG5394	NP_524471	K14163	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
14343	Dmel_CG5395	NP_001285800	K22530		
14344	Dmel_CG5397	NP_001259865			
14345	Dmel_CG5398	NP_611810	K09884		
14346	Dmel_CG5399	NP_001262611			
14347	Dmel_CG5400	NP_001262668			
14348	Dmel_CG5402	NP_651565			
14349	Dmel_CG5403	NP_788434	K25856		
14350	Dmel_CG5404	NP_650482			
14351	Dmel_CG5405	NP_001163709	K23294		
14352	Dmel_CG5407	NP_001262664	K19613		
14353	Dmel_CG5408	NP_524672	K08814		
14354	Dmel_CG5409	NP_477037			
14355	Dmel_CG5410	NP_732936	K07870	dme04137	Mitophagy - animal - Drosophila melanogaster (fruit fly)
14356	Dmel_CG5410	NP_732936	K07870	dme04214	Apoptosis - fly - Drosophila melanogaster (fruit fly)
14357	Dmel_CG5412	NP_650895			
14358	Dmel_CG5413	NP_001247152	K25476		
14359	Dmel_CG5414	NP_648837	K01870	dme00970	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)
14360	Dmel_CG5417	NP_650896	K03104	dme03060	Protein export - Drosophila melanogaster (fruit fly)
14361	Dmel_CG5418	NP_609571			
14362	Dmel_CG5421	NP_001260418			
14363	Dmel_CG5422	NP_001262897	K13201		
14364	Dmel_CG5423	NP_001368960			
14365	Dmel_CG5427	NP_001260417			
14366	Dmel_CG5428	NP_611815			
14367	Dmel_CG5429	NP_651209	K08334	dme04136	Autophagy - other - Drosophila melanogaster (fruit fly)
14368	Dmel_CG5429	NP_651209	K08334	dme04137	Mitophagy - animal - Drosophila melanogaster (fruit fly)
14369	Dmel_CG5429	NP_651209	K08334	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
14370	Dmel_CG5429	NP_651209	K08334	dme04215	Apoptosis - multiple species - Drosophila melanogaster (fruit fly)
14371	Dmel_CG5429	NP_651209	K08334	dme04371	Apelin signaling pathway - Drosophila melanogaster (fruit fly)
14372	Dmel_CG5430	NP_476998	K17439		
14373	Dmel_CG5432	NP_001247314	K01623	dme00010	Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)
14374	Dmel_CG5432	NP_001247314	K01623	dme00030	Pentose phosphate pathway - Drosophila melanogaster (fruit fly)
14375	Dmel_CG5432	NP_001247314	K01623	dme00051	Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)
14376	Dmel_CG5432	NP_001247314	K01623	dme01100	
14377	Dmel_CG5432	NP_001247314	K01623	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
14378	Dmel_CG5432	NP_001247314	K01623	dme01230	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)
14379	Dmel_CG5433	NP_001261780	K10407	dme04814	Motor proteins - Drosophila melanogaster (fruit fly)
14380	Dmel_CG5434	NP_650898	K03108	dme03060	Protein export - Drosophila melanogaster (fruit fly)
14381	Dmel_CG5435	NP_001285873			
14382	Dmel_CG5436	NP_524474	K03283	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
14383	Dmel_CG5436	NP_524474	K03283	dme04141	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)
14384	Dmel_CG5436	NP_524474	K03283	dme04144	Endocytosis - Drosophila melanogaster (fruit fly)
14385	Dmel_CG5436	NP_524474	K03283	dme04213	Longevity regulating pathway - multiple species - Drosophila melanogaster (fruit fly)
14386	Dmel_CG5439	NP_609607	K17935		
14387	Dmel_CG5440	NP_001285558	K20217	dme04120	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)
14388	Dmel_CG5441	NP_001287543	K09104		
14389	Dmel_CG5442	NP_001188794	K12891	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
14390	Dmel_CG5442	NP_001188794	K12891	dme05168	Herpes simplex virus 1 infection - Drosophila melanogaster (fruit fly)
14391	Dmel_CG5444	NP_001163453	K03129	dme03022	Basal transcription factors - Drosophila melanogaster (fruit fly)
14392	Dmel_CG5445	NP_001285371			
14393	Dmel_CG5446	NP_001260413	K19765		
14394	Dmel_CG5447	NP_001262986			
14395	Dmel_CG5450	NP_001245836	K10418	dme04814	Motor proteins - Drosophila melanogaster (fruit fly)
14396	Dmel_CG5451	NP_001247189	K13111		
14397	Dmel_CG5452	NP_001262722	K05961	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
14398	Dmel_CG5452	NP_001262722	K05961	dme00240	Pyrimidine metabolism - Drosophila melanogaster (fruit fly)
14399	Dmel_CG5452	NP_001262722	K05961	dme01100	
14400	Dmel_CG5452	NP_001262722	K05961	dme01232	Nucleotide metabolism - Drosophila melanogaster (fruit fly)
14401	Dmel_CG5454	NP_650767	K11095	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
14402	Dmel_CG5455	NP_651481	K23504		
14403	Dmel_CG5458	NP_609609	K19755		
14404	Dmel_CG5460	NP_732533	K06064	dme04330	Notch signaling pathway - Drosophila melanogaster (fruit fly)
14405	Dmel_CG5463	NP_651217	K02434	dme00970	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)
14406	Dmel_CG5463	NP_651217	K02434	dme01100	
14407	Dmel_CG5465	NP_611650	K15159		
14408	Dmel_CG5466	NP_650901			
14409	Dmel_CG5468	NP_651484			
14410	Dmel_CG5469	NP_611356	K14011	dme04141	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)
14411	Dmel_CG5471	NP_651489			
14412	Dmel_CG5472	NP_001286776	K18200		
14413	Dmel_CG5473	NP_001163199	K14662		
14414	Dmel_CG5474	NP_524103	K13250	dme04141	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)
14415	Dmel_CG5475	NP_001163711	K04441	dme04013	MAPK signaling pathway - fly - Drosophila melanogaster (fruit fly)
14416	Dmel_CG5475	NP_001163711	K04441	dme04068	FoxO signaling pathway - Drosophila melanogaster (fruit fly)
14417	Dmel_CG5475	NP_001163711	K04441	dme04114	Oocyte meiosis - Drosophila melanogaster (fruit fly)
14418	Dmel_CG5475	NP_001163711	K04441	dme04148	Efferocytosis - Drosophila melanogaster (fruit fly)
14419	Dmel_CG5475	NP_001163711	K04441	dme04218	Cellular senescence - Drosophila melanogaster (fruit fly)
14420	Dmel_CG5475	NP_001163711	K04441	dme04261	Adrenergic signaling in cardiomyocytes - Drosophila melanogaster (fruit fly)
14421	Dmel_CG5475	NP_001163711	K04441	dme04370	VEGF signaling pathway - Drosophila melanogaster (fruit fly)
14422	Dmel_CG5475	NP_001163711	K04441	dme04620	Toll-like receptor signaling pathway - Drosophila melanogaster (fruit fly)
14423	Dmel_CG5475	NP_001163711	K04441	dme04622	RIG-I-like receptor signaling pathway - Drosophila melanogaster (fruit fly)
14424	Dmel_CG5475	NP_001163711	K04441	dme04624	Toll and Imd signaling pathway - Drosophila melanogaster (fruit fly)
14425	Dmel_CG5475	NP_001163711	K04441	dme04625	C-type lectin receptor signaling pathway - Drosophila melanogaster (fruit fly)
14426	Dmel_CG5475	NP_001163711	K04441	dme04912	GnRH signaling pathway - Drosophila melanogaster (fruit fly)
14427	Dmel_CG5475	NP_001163711	K04441	dme04914	Progesterone-mediated oocyte maturation - Drosophila melanogaster (fruit fly)
14428	Dmel_CG5476	NP_733160			
14429	Dmel_CG5478	NP_650513			
14430	Dmel_CG5479	NP_523828	K17424		
14431	Dmel_CG5480	NP_651494			
14432	Dmel_CG5481	NP_001259868			
14433	Dmel_CG5482	NP_001286579	K09574	dme04137	Mitophagy - animal - Drosophila melanogaster (fruit fly)
14434	Dmel_CG5483	NP_001097847			
